customer_id,age,snapshot_date,occ_accountant,occ_architect,occ_developer,occ_doctor,occ_engineer,occ_entrepreneur,occ_journalist,occ_lawyer,occ_manager,occ_mechanic,occ_media_manager,occ_musician,occ_scientist,occ_teacher,occ_unknown,occ_writer,annual_income,monthly_inhand_salary,num_bank_accounts,num_credit_card,interest_rate,num_of_loan,delay_from_due_date,num_of_delayed_payment,changed_credit_limit,num_credit_inquiries,outstanding_debt,credit_utilization_ratio,payment_of_min_amount,total_emi_per_month,amount_invested_monthly,monthly_balance,credit_history_age_months,mix_bad,mix_good,mix_standard,mix_unknown,behav_high_spent_large_value_payments,behav_high_spent_medium_value_payments,behav_high_spent_small_value_payments,behav_low_spent_large_value_payments,behav_low_spent_medium_value_payments,behav_low_spent_small_value_payments,behav_unknown,loan_type_count,emi_to_income_ratio,debt_to_income,delayed_payment_rate,fe_1,fe_2,fe_3,fe_4,fe_5,fe_6,fe_7,fe_8,fe_9,fe_10,fe_11,fe_12,fe_13,fe_14,fe_15,fe_16,fe_17,fe_18,fe_19,fe_20,default_flag,month
CUS_0x40fe,27.0,2023-10-01,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,55229.64,4833.47,5,4,5,4.0,25,13.0,7.42,30.0,590.3,31.26294557775214,0,124.49582672277086,181.76353309495627,535.0773492592884,356,0,0,1,0,1,0,0,0,0,0,0,4,0.0257570289507891,0.0106881015338865,3.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,2023-10
CUS_0x411a,47.0,2023-02-01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,18444.925,1497.0770833333331,1,3,7,0.0,9,2.0,12.96,4.0,1219.01,23.983396251487843,0,0.0,95.36436944900304,344.3433388843302,372,0,1,0,0,0,0,0,0,0,1,0,1,0.0,0.0660891817125849,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,2023-02
CUS_0x411e,48.0,2023-11-01,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,18369.33,1579.7775,4,6,6,3.0,4,4.0,7.09,6.0,967.91,37.50843094264054,0,27.55586581342608,58.671426772729305,321.75045741384463,275,0,1,0,0,0,1,0,0,0,0,0,3,0.0174428777555232,0.0526916332822155,1.3333333333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,2023-11
CUS_0x4122,35.0,2023-05-01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,33836.13,2589.6775,3,4,6,1.0,21,10.0,9.97,3.0,736.71,24.829173441856195,-1,21.12913970725474,118.70835814133883,379.1302521514064,274,0,1,0,0,0,0,1,0,0,0,0,1,0.0081589849343228,0.0217728800545452,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,2023-05
CUS_0x4127,41.0,2023-08-01,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,128588.56,10707.713333333331,4,6,6,1.0,7,9.0,10.36,2.0,386.67,31.02593900651245,1,80.37479028363882,442.4904396027119,797.9061034469826,330,0,0,0,1,0,1,0,0,0,0,0,1,0.0075062515946733,0.0030070326629367,9.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,2023-08
CUS_0x412f,23.0,2023-05-01,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,29437.24,2645.103333333333,6,7,34,5.0,15,21.0,24.16,14.0,3377.59,36.95817490784727,-1,116.0043483574692,272.6899909834738,165.8159939923903,56,1,0,0,0,0,0,0,0,0,1,0,5,0.0438562633435124,0.1147386779467096,4.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,2023-05
CUS_0x4131,42.0,2023-01-01,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,28832.98,2628.748333333333,7,7,7,3.0,14,10.0,12.14,13.0,2576.04,27.423419877275748,1,53.28671122851152,40.765978065921736,418.82214403890015,196,0,0,1,0,0,1,0,0,0,0,0,3,0.0202707541657068,0.0893435225911438,3.333333333333333,-55.0,103.0,94.0,102.0,158.0,62.0,32.0,114.0,83.0,-140.0,183.0,157.0,-88.0,24.0,-16.0,51.0,78.0,163.0,-131.0,-17.0,0,2023-01
CUS_0x4148,30.0,2023-08-01,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,49661.10000000001,4408.425,4,7,17,6.0,28,10.0,16.79,7.0,2288.31,35.692365595982864,1,167.6417131711071,88.67863099148414,444.5221558374087,137,0,0,1,0,0,0,1,0,0,0,0,6,0.0380275751932055,0.0460785202099832,1.6666666666666667,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,2023-08
CUS_0x415,33.0,2023-07-01,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,7534.185,892.84875,8,7,25,5.0,18,15.0,7.65,15.0,2391.27,30.523751338525148,1,17.492476937240518,24.81334227384505,269.8532372519499,238,1,0,0,0,0,0,1,0,0,0,0,5,0.0195917583322377,0.3173893393910555,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,2023-07
CUS_0x4154,34.0,2023-07-01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,46887.99,4167.3325,7,6,25,3.0,53,20.0,7.63,14.0,2646.39,37.504838203388296,1,66.4137776467571,502.1003539723877,138.21911838085526,221,0,0,0,1,0,0,0,0,0,1,0,3,0.0159367599409831,0.0564406791589914,6.666666666666667,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,2023-07
CUS_0x4159,42.0,2023-10-01,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,16540.38,1577.365,10,5,28,7.0,59,21.0,6.279999999999999,9.0,2377.8,27.331218979332743,-1,94.4635889060092,10000.0,181.4358854902106,130,1,0,0,0,0,0,0,0,0,1,0,7,0.0598869563518964,0.1437572776441653,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,2023-10
CUS_0x416,33.0,2023-03-01,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,17641.46,1703.121666666667,8,5,5,2.0,30,12.0,11.63,4.0,322.43,31.44375614377316,1,15.357276593488557,155.27234915298058,289.68254092019754,81,0,0,1,0,0,0,0,0,0,1,0,2,0.0090171341801702,0.0182768319628874,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,2023-03
CUS_0x416a,25.0,2023-10-01,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,14330.89,950.2408333333332,20,7,25,6.0,47,20.0,5.34,11.0,3127.61,33.73842055141496,1,51.66121905552336,78.12372277306996,245.23914150474,17,0,0,0,1,0,0,0,0,1,0,0,6,0.0543664482132407,0.2182425515791413,3.333333333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,2023-10
CUS_0x416f,18.0,2023-01-01,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,169481.08,14408.423333333332,3,2,10,2.0,13,12.0,0.95,4.0,645.14,30.13498855431236,0,168.92834689265428,365.5375500402121,1166.3764364004671,208,0,0,0,1,0,0,1,0,0,0,0,2,0.0117242770416,0.003806560590716,6.0,123.0,66.0,55.0,13.0,57.0,-6.0,107.0,157.0,154.0,7.0,119.0,201.0,175.0,-40.0,202.0,213.0,136.0,136.0,92.0,-27.0,0,2023-01
CUS_0x417b,38.0,2023-05-01,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,29777.3,2530.4416666666666,10,10,31,5.0,18,16.0,2.77,16.0,1874.2,34.36824399626628,-1,10000.0,30.08294474939739,357.1370895222434,82,1,0,0,0,1,0,0,0,0,0,0,5,3.951879283260828,0.0629405621060338,3.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,2023-05
CUS_0x418,32.0,2023-06-01,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,14924.12,1347.6766666666667,8,7,16,2.0,7,17.0,10.8,7.0,22.71,23.47365771996025,1,19.92836450656589,27.9252025254046,346.9140996346962,137,0,0,1,0,0,0,1,0,0,0,0,2,0.0147872000751163,0.001521697761744,8.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,2023-06
CUS_0x4182,41.0,2023-05-01,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,28131.62,2510.3016666666667,8,4,6,2.0,21,8.0,2.27,0.0,888.82,28.489069155142623,-1,35.0066853192917,68.59522462725181,397.4282567201232,380,0,0,1,0,0,1,0,0,0,0,0,2,0.0139452105633884,0.0315950521157331,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,2023-05
CUS_0x4197,33.0,2023-06-01,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,59103.06,4806.255,8,6,7,0.0,29,9.0,2.57,7.0,1428.53,28.028776291092115,-1,0.0,181.2893433007628,549.3361566992372,194,0,1,0,0,0,1,0,0,0,0,0,1,0.0,0.0241701529497795,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,2023-06
CUS_0x419d,18.0,2023-06-01,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,35662.88,2696.9066666666668,8,3,34,4.0,19,13.0,18.19,11.0,2391.98,24.78390631522734,1,60.78774439357989,220.26481495445907,258.6381073186277,230,0,0,1,0,0,0,0,1,0,0,0,4,0.0225398027840216,0.067071980726178,3.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,2023-06
CUS_0x41a,52.0,2023-06-01,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,27759.32,2419.276666666666,8,6,9,-100.0,16,4293.0,8.35,5.0,245.3,27.934811344755865,0,15.548726339025675,272.5727104474335,243.80622988020747,292,0,0,1,0,0,0,0,0,0,1,0,1,0.0064270145507785,0.0088366717916721,-42.93,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,2023-06
CUS_0x41a0,18.0,2023-04-01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,61627.35000000001,4993.6125,8,6,26,7.0,8,10.0,11.57,13.0,2258.24,26.31353197643553,1,262.3144503976628,238.67929129437945,258.3675083079578,147,0,0,0,1,0,0,1,0,0,0,0,7,0.0525299971508928,0.0366434707966511,1.4285714285714286,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,2023-04
CUS_0x41ae,49.0,2023-10-01,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,11526.465,704.53875,5,7,9,4.0,9,14.0,4.64,7.0,146.9,23.622995990695983,0,32.14924926400015,24.11933139349829,250.5720337250483,368,0,1,0,0,0,0,0,1,0,0,0,4,0.0456316267401901,0.0127445838771904,3.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,2023-10
CUS_0x41b3,20.0,2023-03-01,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,127285.41,10507.1175,4,3,6,1.0,4,5.0,7.97,4.0,1141.72,31.25415626291874,0,66.37784008855363,233.53838785319527,750.7501428829819,341,0,1,0,0,0,0,1,0,0,0,0,1,0.0063174167499843,0.0089697633059437,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,2023-03
CUS_0x41b7,25.0,2023-01-01,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,7612.725,928.39375,8,5,16,6.0,60,25.0,6.06,13.0,1514.74,38.57740585173546,1,27.522822612958308,38.53797532895005,276.7785770580916,108,1,0,0,0,0,1,0,0,0,0,0,6,0.0296456353922657,0.1989747429468422,4.166666666666667,-83.0,177.0,241.0,-63.0,83.0,107.0,-21.0,85.0,91.0,17.0,197.0,173.0,12.0,-25.0,180.0,266.0,202.0,206.0,81.0,28.0,0,2023-01
CUS_0x41c,50.0,2023-01-01,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,18808.34,1618.361666666667,1,5,10,0.0,0,11.0,7.59,2.0,1035.88,37.86705481912903,0,0.0,93.07892997800094,358.75723668866567,272,0,1,0,0,0,0,0,0,0,1,0,1,0.0,0.0550755675407824,0.0,145.0,-135.0,301.0,-19.0,78.0,118.0,190.0,-108.0,128.0,65.0,289.0,130.0,-31.0,154.0,18.0,129.0,55.0,233.0,-55.0,41.0,0,2023-01
CUS_0x41c9,52.0,2023-05-01,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,78261.62,6373.801666666666,1,1,6,3.0,7,5.0,7.66,8.0,431.77,36.406702641256864,0,111.15588436869808,557.7877832836313,248.4364990143373,320,0,1,0,0,0,0,0,0,1,0,0,3,0.0174394953250608,0.0055170082091323,1.6666666666666667,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,2023-05
CUS_0x41d5,25.0,2023-07-01,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,17738.09,1384.9517786104834,7,7,21,5.0,58,19.0,0.63,8.0,2288.04,28.55688767274475,1,207.50253229255893,10000.0,226.1861709794593,112,1,0,0,0,0,0,0,0,0,1,0,5,0.1498265394487203,0.1289902125877138,3.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,2023-07
CUS_0x41de,41.0,2023-05-01,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,17680.78,1663.398333333333,10,5,17,6.0,23,9.0,9.41,12.0,2253.32,40.50493011787845,1,75.38738427906844,99.21841380773364,281.7340352465313,110,0,0,1,0,0,0,0,0,0,1,0,6,0.0453213056478164,0.1274446036882988,1.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,2023-05
CUS_0x41e4,46.0,2023-11-01,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,400000.0,919.13,5,20,5,0.0,15,16.0,-3.5,6.0,328.41,38.833322929515255,0,10000.0,12.68004582388189,319.23295417611814,238,0,1,0,0,1,0,0,0,0,0,0,1,10.879853774765268,0.000821025,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,2023-11
CUS_0x41e5,45.0,2023-11-01,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,79241.12,6587.426666666666,7,5,29,8.0,43,16.0,19.32,10.0,2978.35,25.840391362797927,-1,282.639618203876,282.6644988195671,373.43854964322367,174,1,0,0,0,0,0,0,0,1,0,0,8,0.0429059225257221,0.0375859149895912,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,2023-11
CUS_0x41ea,41.0,2023-06-01,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,37261.31,2948.109166666666,5,2,5,4.0,8,2.0,1.01,1.0,95.89,24.367148857454147,0,123.11407151851354,114.61793580170064,317.07890934645246,238,0,1,0,0,0,0,1,0,0,0,0,4,0.0417603502985999,0.0025734468272854,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,2023-06
CUS_0x41ee,22.0,2023-07-01,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,56668.5,4996.375,4,8,28,2.0,22,6.0,9.41,12.0,1627.25,28.09732541036105,1,82.49753192325132,157.2540737706255,509.8858943061233,114,0,0,1,0,0,1,0,0,0,0,0,2,0.0165114772056243,0.0287152474478766,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,2023-07
CUS_0x41f2,38.0,2023-01-01,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,63824.06999999999,5383.6725,4,6,18,1.0,14,8.0,10.38,4.0,190.26,40.23201549452535,1,27.319451294834217,178.58459641000232,582.4632022951635,239,0,0,0,1,0,1,0,0,0,0,0,1,0.0050745009646917,0.0029810070087977,8.0,101.0,148.0,-8.0,-20.0,39.0,362.0,-59.0,223.0,-14.0,206.0,90.0,113.0,221.0,-127.0,89.0,140.0,74.0,127.0,64.0,23.0,0,2023-01
CUS_0x41f3,18.0,2023-03-01,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,73047.96,6253.330000000001,5,7,15,3.0,13,16.0,10.86,8.0,1372.24,40.10237964228829,1,117.50627625369935,90.43437517062772,621.3428463527463,225,0,0,0,1,1,0,0,0,0,0,0,3,0.0187909923598625,0.0187854664250719,5.333333333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,2023-03
CUS_0x41f4,30.0,2023-12-01,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,19129.65,1528.1375,7,6,31,7.0,51,17.0,21.36,7.0,3237.75,31.71808401733717,-1,60.1533366599019,175.55821556717083,248.5307802928712,107,1,0,0,0,0,0,1,0,0,0,0,7,0.0393638246950303,0.1692529659455348,2.4285714285714284,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,2023-12
CUS_0x41fa,54.0,2023-05-01,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,29020.21,2277.350833333333,5,4,5,4.0,0,0.0,2.92,6.0,1252.87,24.88376785735319,0,74.67200874652599,61.9948667025358,341.0682078842716,212,0,1,0,0,0,1,0,0,0,0,0,4,0.0327889790424734,0.0431723271471846,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,2023-05
CUS_0x41fc,19.0,2023-07-01,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,27323.11,2111.925833333333,4,6,10,-100.0,6,12.0,7.17,5.0,1202.4,23.40416463394793,1,28.35762469818307,280.37985063176745,192.45510800338283,146,0,0,1,0,0,0,0,0,0,1,0,2,0.0134273771600327,0.0440067034828758,-0.12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,2023-07
CUS_0x4200,33.0,2023-08-01,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,53367.48,4223.29,8,5,16,9.0,40,24.0,18.57,13.0,3991.34,36.479975514622616,1,298.7769259801446,88.69389879430334,274.85817522555203,152,0,0,0,1,1,0,0,0,0,0,0,9,0.0707450650985711,0.074789740868409,2.6666666666666665,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,2023-08
CUS_0x4206,24.0,2023-12-01,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,17188.14,1178.345,6,9,16,6.0,56,20.0,9.2,7.0,1751.34,37.17975017281173,1,63.5112656771433,91.28316673286643,253.04006758999023,93,1,0,0,0,0,0,0,0,0,1,0,6,0.0538987017190579,0.1018923513538986,3.333333333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,2023-12
CUS_0x420f,37.0,2023-10-01,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,116569.62,9991.135,4,4,7,3.0,9,14.0,11.5,8.0,757.7,44.68387595266777,0,149.5974624044698,123.11350161486251,976.4025359806676,237,0,1,0,0,0,1,0,0,0,0,0,3,0.0149730198225196,0.0064999782962319,4.666666666666667,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,2023-10
CUS_0x4236,52.0,2023-02-01,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,20703.48,1829.29,3,6,2,1.0,8,7.0,8.57,7.0,965.09,34.9806749171145,0,10000.0,130.1004304250732,306.5698393434781,353,0,1,0,0,0,0,0,1,0,0,0,1,5.46660179632535,0.0466148686114604,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,2023-02
CUS_0x4237,46.0,2023-06-01,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,26918.38,2442.1983333333333,6,5,10,2.0,12,16.0,5.48,6.0,1054.9,40.6360781020017,1,43.92660964787593,91.11438388523968,369.1788398002177,312,0,0,1,0,0,0,1,0,0,0,0,2,0.0179865038184351,0.0391888367724952,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,2023-06
CUS_0x424,22.0,2023-01-01,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,30758.43,2822.2025,4,5,8,1.0,16,16.0,7.47,6.0,471.15,29.94101728987773,1,24.403119867184767,67.68511404983491,440.13201608298033,366,0,0,1,0,0,1,0,0,0,0,0,1,0.0086468351818073,0.0153177519138655,16.0,148.0,50.0,79.0,41.0,36.0,315.0,110.0,221.0,132.0,180.0,178.0,17.0,6.0,140.0,3.0,76.0,42.0,232.0,14.0,201.0,0,2023-01
CUS_0x4241,20.0,2023-09-01,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,36178.94,2737.911666666667,5,7,7,2.0,28,12.0,16.9,12.0,1562.82,24.872273783726328,1,44.33900647409711,93.2113614336874,406.2407987588822,191,0,0,0,1,0,0,0,1,0,0,0,2,0.016194462010558,0.0431969538079335,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,2023-09
CUS_0x425,33.0,2023-08-01,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,60572.7,4844.725,3,3,20,2.0,29,16.0,9.47,13.0,1582.55,28.99048977050949,1,88.71604214406159,191.0682271816501,454.6882306742884,128,0,0,1,0,0,1,0,0,0,0,0,2,0.0183118839859974,0.0261264563078746,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,2023-08
CUS_0x4256,33.0,2023-07-01,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,31069.32,2361.11,2,3,12,2.0,19,2.0,7.78,7.0,343.6,27.618972215694,0,34.16860445031557,128.80073074124385,343.1416648084406,234,0,1,0,0,0,0,0,1,0,0,0,2,0.014471415753741,0.0110591413008073,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,2023-07
CUS_0x4269,19.0,2023-07-01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,73888.42,6077.368333333333,4,5,17,4.0,15,15.0,10.81,4.0,604.85,34.42810777815791,1,244.26490250324804,90.71501561308968,522.7569152169956,327,0,0,1,0,0,1,0,0,0,0,0,4,0.040192545375849,0.0081859917968201,3.75,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,2023-07
CUS_0x4271,21.0,2023-01-01,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,10498.77,674.8975,9,6,29,6.0,15,25.0,27.56,10.0,4137.37,29.31080089842404,1,41.07837551657811,33.967083210704864,282.444291272717,29,1,0,0,0,0,0,0,0,0,1,0,6,0.0608660952464309,0.3940814019166054,4.166666666666667,-77.0,140.0,223.0,-2.0,-109.0,75.0,188.0,-16.0,265.0,65.0,133.0,57.0,-160.0,164.0,26.0,7.0,16.0,-90.0,180.0,97.0,0,2023-01
CUS_0x4274,21.0,2023-08-01,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,132174.64,10999.553333333335,3,5,6,1.0,11,2.0,9.77,2.0,898.45,28.681481819290305,0,95.09938772165044,551.4496960092874,733.4062496023955,396,0,0,0,1,0,0,0,0,1,0,0,1,0.008645749953633,0.0067974461666776,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,2023-08
CUS_0x4280,53.0,2023-07-01,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,30269.71,2387.775995949751,6,5,7,3.0,17,20.0,8.9,0.0,838.05,36.170241735284826,1,306.7561310038077,122.16525292049472,378.8260367926136,192,0,0,0,1,0,0,0,0,0,0,1,3,0.1284693922395319,0.0276860927970568,6.666666666666667,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,2023-07
CUS_0x4285,52.0,2023-09-01,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19271.95,1536.9958333333334,6,4,9,3.0,35,9.0,15.97,2.0,368.72,25.72746901623275,1,35.046789084156345,123.98850418113504,264.664290068042,393,0,0,1,0,0,0,0,1,0,0,0,3,0.0228021366903443,0.0191324697293216,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,2023-09
